time,county,stateprovince,num_requests
2020-04-01,Phillips,CO,1
2020-04-01,Summit,CO,4
2020-04-01,Weld,CO,3
2020-04-01,Fairfield,CT,38
2020-04-01,Hartford,CT,18
2020-04-01,Litchfield,CT,5
2020-04-01,Middlesex,CT,9
2020-04-01,New Haven,CT,27
2020-04-01,New London,CT,4
2020-04-01,New Castle,DE,8
2020-04-01,Sussex,DE,3
2020-04-01,Alachua,FL,2
2020-04-01,Bay,FL,1
2020-04-01,Brevard,FL,16
2020-04-01,Broward,FL,23
2020-04-01,Charlotte,FL,8
2020-04-01,Clay,FL,5
2020-04-01,Collier,FL,9
2020-04-01,Columbia,FL,1
2020-04-01,Duval,FL,21
2020-04-01,Escambia,FL,8
2020-04-01,Flagler,FL,1
2020-04-01,Franklin,FL,1
2020-04-01,Hernando,FL,3
2020-04-01,Highlands,FL,3
2020-04-01,Hillsborough,FL,45
2020-04-01,Indian River,FL,1
2020-04-01,Johnson,FL,1
2020-04-01,Lake,FL,19
2020-04-01,Lee,FL,23
2020-04-01,Leon,FL,10
2020-04-01,Levy,FL,3
2020-04-01,Manatee,FL,12
2020-04-01,Marion,FL,12
2020-04-01,Martin,FL,5
2020-04-01,Miami-Dade,FL,47
2020-04-01,Monroe,FL,2
2020-04-01,Okaloosa,FL,3
2020-04-01,Okeechobee,FL,1
2020-04-01,Orange,FL,33
2020-04-01,Osceola,FL,6
2020-04-01,Palm Beach,FL,53
2020-04-01,Pasco,FL,8
2020-04-01,Pinellas,FL,29
2020-04-01,Polk,FL,11
2020-04-01,Putnam,FL,3
2020-04-01,Sarasota,FL,11
2020-04-01,Seminole,FL,12
2020-04-01,St. Johns,FL,3
2020-04-01,St. Lucie,FL,5
2020-04-01,Sumter,FL,2
2020-04-01,Suwannee,FL,2
2020-04-01,Union,FL,1
2020-04-01,Volusia,FL,11
2020-04-01,Wakulla,FL,1
2020-04-01,Washington,FL,3
2020-04-01,Los Angeles,FM,1
2020-04-01,Albacete,GA,1
2020-04-01,Anderson,GA,1
2020-04-01,Banks,GA,1
2020-04-01,Bibb,GA,11
2020-04-01,Bleckley,GA,3
2020-04-01,Bryan,GA,1
2020-04-01,Bulloch,GA,5
2020-04-01,Camden,GA,3
2020-04-01,Carroll,GA,3
2020-04-01,Catoosa,GA,2
2020-04-01,Chatham,GA,14
2020-04-01,Chattooga,GA,2
2020-04-01,Cherokee,GA,6
2020-04-01,Clarke,GA,4
2020-04-01,Clayton,GA,7
2020-04-01,Cobb,GA,8
2020-04-01,Colquitt,GA,1
2020-04-01,Coweta,GA,3
2020-04-01,Crisp,GA,1
2020-04-01,Dade,GA,4
2020-04-01,DeKalb,GA,12
2020-04-01,Dougherty,GA,10
2020-04-01,Emanuel,GA,1
2020-04-01,Evans,GA,2
2020-04-01,Fannin,GA,1
2020-04-01,Fayette,GA,5
2020-04-01,Floyd,GA,10
2020-04-01,Forsyth,GA,5
2020-04-01,Fulton,GA,14
2020-04-01,Glynn,GA,1
2020-04-01,Gordon,GA,3
2020-04-01,Gwinnett,GA,13
2020-04-01,Hall,GA,1
2020-04-01,Haralson,GA,3
2020-04-01,Henry,GA,10
2020-04-01,Houston,GA,1
2020-04-01,Jones,GA,1
2020-04-01,Laurens,GA,1
2020-04-01,Liberty,GA,1
2020-04-01,Lowndes,GA,1
2020-04-01,Lumpkin,GA,1
2020-04-01,McDuffie,GA,1
2020-04-01,Montgomery,GA,2
2020-04-01,Murray,GA,2
2020-04-01,Muscogee,GA,6
2020-04-01,Paulding,GA,1
2020-04-01,Pierce,GA,1
2020-04-01,Polk,GA,2
2020-04-01,Richmond,GA,8
2020-04-01,Rockdale,GA,2
2020-04-01,Spalding,GA,5
2020-04-01,Stephens,GA,1
2020-04-01,Thomas,GA,2
2020-04-01,Tift,GA,2
2020-04-01,Troup,GA,4
2020-04-01,Upson,GA,5
2020-04-01,Walker,GA,3
2020-04-01,Walton,GA,1
2020-04-01,Ware,GA,4
2020-04-01,Hawaii,HI,3
2020-04-01,Honolulu,HI,14
2020-04-01,Kauai,HI,1
2020-04-01,Maui,HI,3
2020-04-01,Allamakee,IA,3
2020-04-01,Black Hawk,IA,2
2020-04-01,Clay,IA,1
2020-04-01,Clayton,IA,2
2020-04-01,Dallas,IA,1
2020-04-01,Decatur,IA,1
2020-04-01,Des Moines,IA,2
2020-04-01,Dubuque,IA,1
2020-04-01,Hancock,IA,1
2020-04-01,Johnson,IA,5
2020-04-01,Linn,IA,7
2020-04-01,Louisa,IA,1
2020-04-01,Marion,IA,2
2020-04-01,Polk,IA,5
2020-04-01,Pottawattamie,IA,2
2020-04-01,Scott,IA,3
2020-04-01,Wapello,IA,1
2020-04-01,Washington,IA,1
2020-04-01,Webster,IA,1
2020-04-01,Ada,ID,10
2020-04-01,Bannock,ID,2
2020-04-01,Bonneville,ID,1
2020-04-01,Idaho,ID,1
2020-04-01,Kootenai,ID,1
2020-04-01,Twin Falls,ID,1
2020-04-01,Bond,IL,3
2020-04-01,Champaign,IL,2
2020-04-01,Cook,IL,172
2020-04-01,DuPage,IL,30
2020-04-01,Effingham,IL,2
2020-04-01,Franklin,IL,1
2020-04-01,Kane,IL,6
2020-04-01,Kankakee,IL,2
2020-04-01,Kendall,IL,1
2020-04-01,Knox,IL,2
2020-04-01,LaSalle,IL,1
2020-04-01,Lake,IL,16
2020-04-01,Macoupin,IL,1
2020-04-01,Madison,IL,2
2020-04-01,Marion,IL,1
2020-04-01,McHenry,IL,6
2020-04-01,Saline,IL,2
2020-04-01,Sangamon,IL,1
2020-04-01,St. Clair,IL,3
2020-04-01,Tazewell,IL,1
2020-04-01,Union,IL,1
2020-04-01,Vermilion,IL,1
2020-04-01,Will,IL,11
2020-04-01,Williamson,IL,1
2020-04-01,Winnebago,IL,1
2020-04-01,Allen,IN,3
2020-04-01,Bartholomew,IN,3
2020-04-01,Brown,IN,1
2020-04-01,Clark,IN,2
2020-04-01,Cook,IN,1
2020-04-01,Dubois,IN,1
2020-04-01,Floyd,IN,5
2020-04-01,Hamilton,IN,6
2020-04-01,Harrison,IN,2
2020-04-01,Hendricks,IN,7
2020-04-01,Jasper,IN,2
2020-04-01,Johnson,IN,1
2020-04-01,LaPorte,IN,3
2020-04-01,Lake,IN,11
2020-04-01,Madison,IN,3
2020-04-01,Marion,IN,21
2020-04-01,Montgomery,IN,1
2020-04-01,Morgan,IN,1
2020-04-01,North 24 Parganas,IN,1
2020-04-01,Porter,IN,2
2020-04-01,Pulaski,IN,1
2020-04-01,Putnam,IN,1
2020-04-01,Shelby,IN,1
2020-04-01,St. Joseph,IN,5
2020-04-01,Vigo,IN,2
2020-04-01,White,IN,1
2020-04-01,Allen,KS,1
2020-04-01,Barton,KS,1
2020-04-01,Cherokee,KS,1
2020-04-01,Dickinson,KS,1
2020-04-01,Douglas,KS,2
2020-04-01,Grant,KS,2
2020-04-01,Jackson,KS,1
2020-04-01,Johnson,KS,13
2020-04-01,Miami,KS,3
2020-04-01,Pratt,KS,1
2020-04-01,Saline,KS,1
2020-04-01,Sedgwick,KS,8
2020-04-01,Shawnee,KS,2
2020-04-01,Wyandotte,KS,2
2020-04-01,Adair,KY,3
2020-04-01,Barren,KY,1
2020-04-01,Boone,KY,2
2020-04-01,Campbell,KY,1
2020-04-01,Clark,KY,1
2020-04-01,Daviess,KY,4
2020-04-01,Fairbanks North Star,KY,1
2020-04-01,Fayette,KY,2
2020-04-01,Floyd,KY,1
2020-04-01,Franklin,KY,1
2020-04-01,Greenup,KY,1
2020-04-01,Jackson,KY,1
2020-04-01,Jefferson,KY,12
2020-04-01,Jessamine,KY,1
2020-04-01,Johnson,KY,1
2020-04-01,Kenton,KY,5
2020-04-01,Knox,KY,1
2020-04-01,Marion,KY,1
2020-04-01,McCracken,KY,1
2020-04-01,Pike,KY,3
2020-04-01,Russell,KY,1
2020-04-01,Whitley,KY,1
2020-04-01,Ascension Parish,LA,1
2020-04-01,Avoyelles Parish,LA,1
2020-04-01,Caddo Parish,LA,2
2020-04-01,Calcasieu Parish,LA,1
2020-04-01,East Baton Rouge Parish,LA,5
2020-04-01,Franklin Parish,LA,3
2020-04-01,Jefferson Parish,LA,5
2020-04-01,Lafayette Parish,LA,7
2020-04-01,Livingston Parish,LA,1
2020-04-01,Madison Parish,LA,1
2020-04-01,Orleans Parish,LA,17
2020-04-01,Ouachita Parish,LA,2
2020-04-01,Rapides Parish,LA,3
2020-04-01,St. Tammany Parish,LA,4
2020-04-01,Union Parish,LA,6
2020-04-01,Webster Parish,LA,3
2020-04-01,West Baton Rouge Parish,LA,1
2020-04-01,Barnstable,MA,7
2020-04-01,Berkshire,MA,10
2020-04-01,Bristol,MA,17
2020-04-01,Essex,MA,52
2020-04-01,Franklin,MA,4
2020-04-01,Hampden,MA,8
2020-04-01,Hampshire,MA,2
2020-04-01,Los Angeles,MA,1
2020-04-01,Middlesex,MA,79
2020-04-01,Norfolk,MA,33
2020-04-01,Plymouth,MA,21
2020-04-01,Suffolk,MA,44
2020-04-01,Worcester,MA,62
2020-04-01,Allegany,MD,5
2020-04-01,Anne Arundel,MD,12
2020-04-01,Baltimore,MD,14
2020-04-01,Calvert,MD,4
2020-04-01,Carroll,MD,3
2020-04-01,Cecil,MD,1
2020-04-01,Charles,MD,4
2020-04-01,Dorchester,MD,1
2020-04-01,Frederick,MD,8
2020-04-01,Garrett,MD,1
2020-04-01,Harford,MD,7
2020-04-01,Howard,MD,8
2020-04-01,Montgomery,MD,34
2020-04-01,Passaic,MD,1
2020-04-01,Prince George's,MD,25
2020-04-01,St. Mary's,MD,1
2020-04-01,Talbot,MD,2
2020-04-01,Washington,MD,2
2020-04-01,Wicomico,MD,4
2020-04-01,Worcester,MD,1
2020-04-01,Aroostook,ME,1
2020-04-01,Cumberland,ME,10
2020-04-01,Franklin,ME,1
2020-04-01,Lincoln,ME,2
2020-04-01,Oxford,ME,2
2020-04-01,Penobscot,ME,2
2020-04-01,York,ME,2
2020-04-01,Bay,MI,1
2020-04-01,Berrien,MI,3
2020-04-01,Calhoun,MI,3
2020-04-01,Charlevoix,MI,2
2020-04-01,Chippewa,MI,1
2020-04-01,Clare,MI,1
2020-04-01,Delta,MI,3
2020-04-01,Eaton,MI,1
2020-04-01,Elkhart,MI,1
2020-04-01,Genesee,MI,8
2020-04-01,Grand Traverse,MI,3
2020-04-01,Ingham,MI,8
2020-04-01,Iron,MI,1
2020-04-01,Isabella,MI,1
2020-04-01,Kalamazoo,MI,4
2020-04-01,Kent,MI,7
2020-04-01,Livingston,MI,3
2020-04-01,Los Angeles,MI,1
2020-04-01,Macomb,MI,21
2020-04-01,Menominee,MI,2
2020-04-01,Muskegon,MI,3
2020-04-01,Oakland,MI,26
2020-04-01,Ogemaw,MI,1
2020-04-01,Ottawa,MI,1
2020-04-01,St. Clair,MI,3
2020-04-01,St. Joseph,MI,1
2020-04-01,Washtenaw,MI,6
2020-04-01,Wayne,MI,31
2020-04-01,Anoka,MN,1
2020-04-01,Benton,MN,1
2020-04-01,Brown,MN,1
2020-04-01,Carlton,MN,1
2020-04-01,Carver,MN,3
2020-04-01,Cavite,MN,1
2020-04-01,Clay,MN,2
2020-04-01,Clearwater,MN,1
2020-04-01,Cottonwood,MN,2
2020-04-01,Dakota,MN,4
2020-04-01,Hennepin,MN,35
2020-04-01,Hubbard,MN,1
2020-04-01,McLeod,MN,3
2020-04-01,Meeker,MN,2
2020-04-01,Ramsey,MN,19
2020-04-01,Sherburne,MN,1
2020-04-01,St. Louis,MN,2
2020-04-01,Stearns,MN,2
2020-04-01,Washington,MN,9
2020-04-01,Boone,MO,1
2020-04-01,Buchanan,MO,1
2020-04-01,Callaway,MO,2
2020-04-01,Cape Girardeau,MO,4
2020-04-01,Cass,MO,4
2020-04-01,Christian,MO,1
2020-04-01,Clay,MO,2
2020-04-01,Franklin,MO,2
2020-04-01,Greene,MO,2
2020-04-01,Henry,MO,4
2020-04-01,Howell,MO,1
2020-04-01,Jackson,MO,9
2020-04-01,Jasper,MO,2
2020-04-01,Lafayette,MO,1
2020-04-01,Lawrence,MO,1
2020-04-01,Livingston,MO,2
2020-04-01,Marion,MO,1
2020-04-01,Morgan,MO,1
2020-04-01,Oregon,MO,1
2020-04-01,Pemiscot,MO,1
2020-04-01,Pettis,MO,1
2020-04-01,Phelps,MO,1
2020-04-01,Platte,MO,1
2020-04-01,Ralls,MO,2
2020-04-01,Ray,MO,1
2020-04-01,Scott,MO,1
2020-04-01,St. Charles,MO,5
2020-04-01,St. Francois,MO,1
2020-04-01,St. Louis,MO,29
2020-04-01,Texas,MO,1
2020-04-01,Wright,MO,2
2020-04-01,Bolivar,MS,1
2020-04-01,Clay,MS,1
2020-04-01,Coahoma,MS,1
2020-04-01,DeSoto,MS,1
2020-04-01,Forrest,MS,2
2020-04-01,Grenada,MS,4
2020-04-01,Hancock,MS,1
2020-04-01,Harrison,MS,5
2020-04-01,Hinds,MS,3
2020-04-01,Itawamba,MS,3
2020-04-01,Jackson,MS,5
2020-04-01,Jasper,MS,1
2020-04-01,Jones,MS,1
2020-04-01,Lauderdale,MS,3
2020-04-01,Lee,MS,2
2020-04-01,Lowndes,MS,4
2020-04-01,Marshall,MS,1
2020-04-01,McNairy,MS,1
2020-04-01,Noxubee,MS,3
2020-04-01,Panola,MS,1
2020-04-01,Pearl River,MS,1
2020-04-01,Rankin,MS,3
2020-04-01,Simpson,MS,1
2020-04-01,Stone,MS,1
2020-04-01,Sunflower,MS,1
2020-04-01,Tate,MS,1
2020-04-01,Union,MS,2
2020-04-01,Washington,MS,2
2020-04-01,Yazoo,MS,1
2020-04-01,Custer,MT,1
2020-04-01,Flathead,MT,1
2020-04-01,Gallatin,MT,3
2020-04-01,Missoula,MT,2
2020-04-01,Yellowstone,MT,2
2020-04-01,Alamance,NC,3
2020-04-01,Bladen,NC,1
2020-04-01,Brunswick,NC,1
2020-04-01,Buncombe,NC,12
2020-04-01,Burke,NC,1
2020-04-01,Cabarrus,NC,2
2020-04-01,Catawba,NC,4
2020-04-01,Chatham,NC,1
2020-04-01,Clay,NC,2
2020-04-01,Cleveland,NC,1
2020-04-01,Columbus,NC,1
2020-04-01,Craven,NC,1
2020-04-01,Cumberland,NC,3
2020-04-01,Davidson,NC,1
2020-04-01,Durham,NC,4
2020-04-01,Forsyth,NC,3
2020-04-01,Gaston,NC,1
2020-04-01,Guilford,NC,4
2020-04-01,Harnett,NC,1
2020-04-01,Henderson,NC,3
2020-04-01,Iredell,NC,5
2020-04-01,Jackson,NC,3
2020-04-01,Johnston,NC,3
2020-04-01,Lee,NC,2
2020-04-01,Macon,NC,3
2020-04-01,Mecklenburg,NC,12
2020-04-01,Montgomery,NC,1
2020-04-01,Nash,NC,1
2020-04-01,New Hanover,NC,3
2020-04-01,Onslow,NC,2
2020-04-01,Orange,NC,8
2020-04-01,Pasquotank,NC,1
2020-04-01,Pender,NC,1
2020-04-01,Person,NC,1
2020-04-01,Pitt,NC,2
2020-04-01,Randolph,NC,5
2020-04-01,Robeson,NC,2
2020-04-01,Rockingham,NC,1
2020-04-01,Rowan,NC,3
2020-04-01,Rutherford,NC,3
2020-04-01,Sampson,NC,1
2020-04-01,Union,NC,3
2020-04-01,Vance,NC,2
2020-04-01,Wake,NC,21
2020-04-01,Watauga,NC,3
2020-04-01,Wayne,NC,2
2020-04-01,Wilson,NC,2
2020-04-01,Cass,ND,1
2020-04-01,Ward,ND,2
2020-04-01,Adams,NE,1
2020-04-01,Bagmati,NE,1
2020-04-01,Cass,NE,1
2020-04-01,Dawson,NE,1
2020-04-01,Douglas,NE,7
2020-04-01,Lancaster,NE,8
2020-04-01,Platte,NE,3
2020-04-01,Polk,NE,1
2020-04-01,Belknap,NH,2
2020-04-01,Cheshire,NH,6
2020-04-01,Hillsborough,NH,4
2020-04-01,Merrimack,NH,4
2020-04-01,Rockingham,NH,14
2020-04-01,Strafford,NH,1
2020-04-01,Atlantic,NJ,4
2020-04-01,Bergen,NJ,35
2020-04-01,Burlington,NJ,5
2020-04-01,Camden,NJ,17
2020-04-01,Cape May,NJ,2
2020-04-01,Essex,NJ,21
2020-04-01,Gloucester,NJ,6
2020-04-01,Hudson,NJ,18
2020-04-01,Mercer,NJ,16
2020-04-01,Middlesex,NJ,25
2020-04-01,Monmouth,NJ,19
2020-04-01,Morris,NJ,15
2020-04-01,Ocean,NJ,5
2020-04-01,Orange,NJ,2
2020-04-01,Passaic,NJ,21
2020-04-01,Salem,NJ,1
2020-04-01,Somerset,NJ,8
2020-04-01,Sussex,NJ,5
2020-04-01,Union,NJ,12
2020-04-01,Warren,NJ,2
2020-04-01,Westchester,NJ,1
2020-04-01,Bernalillo,NM,15
2020-04-01,Doña Ana,NM,6
2020-04-01,Los Alamos,NM,1
2020-04-01,McKinley,NM,7
2020-04-01,Monmouth,NM,1
2020-04-01,San Juan,NM,2
2020-04-01,Sandoval,NM,3
2020-04-01,Taos,NM,1
2020-04-01,Clark,NV,33
2020-04-01,Elko,NV,1
2020-04-01,Washoe,NV,5
2020-04-01,Albany,NY,10
2020-04-01,Bergen,NY,1
2020-04-01,Bronx,NY,49
2020-04-01,Chautauqua,NY,1
2020-04-01,Chenango,NY,1
2020-04-01,Clinton,NY,9
2020-04-01,Columbia,NY,1
2020-04-01,Cortland,NY,1
2020-04-01,Dutchess,NY,3
2020-04-01,Erie,NY,10
2020-04-01,Essex,NY,2
2020-04-01,Fulton,NY,7
2020-04-01,Jefferson,NY,1
2020-04-01,Kings,NY,86
2020-04-01,Livingston,NY,1
2020-04-01,Madison,NY,1
2020-04-01,Monroe,NY,12
2020-04-01,Montgomery,NY,1
2020-04-01,Nassau,NY,59
2020-04-01,New York,NY,130
2020-04-01,Niagara,NY,1
2020-04-01,Oneida,NY,3
2020-04-01,Onondaga,NY,5
2020-04-01,Ontario,NY,3
2020-04-01,Orange,NY,4
2020-04-01,Polk,NY,1
2020-04-01,Putnam,NY,2
2020-04-01,Queens,NY,62
2020-04-01,Rensselaer,NY,3
2020-04-01,Richmond,NY,17
2020-04-01,Rockland,NY,9
2020-04-01,Saratoga,NY,4
2020-04-01,Schenectady,NY,4
2020-04-01,Schuyler,NY,1
2020-04-01,St. Lawrence,NY,4
2020-04-01,Suffolk,NY,37
2020-04-01,Tompkins,NY,2
2020-04-01,Ulster,NY,4
2020-04-01,Westchester,NY,30
2020-04-01,Adams,OH,2
2020-04-01,Ashtabula,OH,1
2020-04-01,Auglaize,OH,1
2020-04-01,Butler,OH,2
2020-04-01,Clark,OH,1
2020-04-01,Clinton,OH,1
2020-04-01,Crawford,OH,1
2020-04-01,Cuyahoga,OH,35
2020-04-01,Defiance,OH,1
2020-04-01,Delaware,OH,1
2020-04-01,Fairfield,OH,2
2020-04-01,Franklin,OH,17
2020-04-01,Gallia,OH,2
2020-04-01,Geauga,OH,3
2020-04-01,Greene,OH,5
2020-04-01,Hamilton,OH,23
2020-04-01,Hancock,OH,2
2020-04-01,Huron,OH,1
2020-04-01,Jackson,OH,2
2020-04-01,Jefferson,OH,1
2020-04-01,Lake,OH,2
2020-04-01,Licking,OH,1
2020-04-01,Lorain,OH,1
2020-04-01,Lucas,OH,7
2020-04-01,Mahoning,OH,3
2020-04-01,Medina,OH,2
2020-04-01,Montgomery,OH,13
2020-04-01,Morgan,OH,1
2020-04-01,Muskingum,OH,2
2020-04-01,Ottawa,OH,2
2020-04-01,Paulding,OH,2
2020-04-01,Portage,OH,9
2020-04-01,Putnam,OH,2
2020-04-01,Scioto,OH,1
2020-04-01,Stark,OH,7
2020-04-01,Summit,OH,7
2020-04-01,Trumbull,OH,2
2020-04-01,Tuscarawas,OH,2
2020-04-01,Warren,OH,3
2020-04-01,Wayne,OH,2
2020-04-01,Wood,OH,5
2020-04-01,Bryan,OK,2
2020-04-01,Cleveland,OK,8
2020-04-01,Comanche,OK,2
2020-04-01,Creek,OK,3
2020-04-01,Garfield,OK,3
2020-04-01,Kiowa,OK,1
2020-04-01,Major,OK,1
2020-04-01,Noble,OK,1
2020-04-01,Okfuskee,OK,1
2020-04-01,Oklahoma,OK,7
2020-04-01,Pontotoc,OK,1
2020-04-01,Pottawatomie,OK,1
2020-04-01,Tulsa,OK,10
2020-04-01,Wagoner,OK,2
2020-04-01,Toronto Division,ON,1
2020-04-01,Clackamas,OR,6
2020-04-01,Coos,OR,1
2020-04-01,Deschutes,OR,4
2020-04-01,Douglas,OR,2
2020-04-01,Lane,OR,2
2020-04-01,Marion,OR,3
2020-04-01,Multnomah,OR,16
2020-04-01,Polk,OR,1
2020-04-01,Tillamook,OR,2
2020-04-01,Washington,OR,12
2020-04-01,Yamhill,OR,2
2020-04-01,Allegheny,PA,30
2020-04-01,Beaver,PA,2
2020-04-01,Berks,PA,12
2020-04-01,Blair,PA,1
2020-04-01,Bucks,PA,11
2020-04-01,Butler,PA,2
2020-04-01,Cambria,PA,3
2020-04-01,Carbon,PA,2
2020-04-01,Centre,PA,5
2020-04-01,Chester,PA,14
2020-04-01,Columbia,PA,1
2020-04-01,Crawford,PA,2
2020-04-01,Cumberland,PA,11
2020-04-01,Dauphin,PA,7
2020-04-01,Delaware,PA,12
2020-04-01,Erie,PA,8
2020-04-01,Fayette,PA,2
2020-04-01,Franklin,PA,1
2020-04-01,Greene,PA,2
2020-04-01,Lackawanna,PA,9
2020-04-01,Lancaster,PA,8
2020-04-01,Lawrence,PA,4
2020-04-01,Lebanon,PA,3
2020-04-01,Lehigh,PA,9
2020-04-01,Luzerne,PA,11
2020-04-01,Lycoming,PA,1
2020-04-01,Mercer,PA,1
2020-04-01,Monroe,PA,2
2020-04-01,Montgomery,PA,22
2020-04-01,Montour,PA,2
2020-04-01,Northampton,PA,7
2020-04-01,Northumberland,PA,1
2020-04-01,Philadelphia,PA,49
2020-04-01,Schuylkill,PA,1
2020-04-01,Venango,PA,2
2020-04-01,Warren,PA,1
2020-04-01,Washington,PA,12
2020-04-01,Westmoreland,PA,5
2020-04-01,York,PA,4
2020-04-01,Caimital Bajo,PR,1
2020-04-01,Candelero Abajo,PR,1
2020-04-01,Bristol,RI,1
2020-04-01,Newport,RI,5
2020-04-01,Providence,RI,37
2020-04-01,Washington,RI,2
2020-04-01,Allendale,SC,1
2020-04-01,Anderson,SC,3
2020-04-01,Bamberg,SC,1
2020-04-01,Berkeley,SC,3
2020-04-01,Calhoun,SC,1
2020-04-01,Charleston,SC,10
2020-04-01,Cherokee,SC,1
2020-04-01,Colleton,SC,3
2020-04-01,Florence,SC,1
2020-04-01,Georgetown,SC,1
2020-04-01,Greenville,SC,3
2020-04-01,Horry,SC,3
2020-04-01,Lancaster,SC,1
2020-04-01,Laurens,SC,2
2020-04-01,Lexington,SC,3
2020-04-01,Oconee,SC,1
2020-04-01,Pickens,SC,4
2020-04-01,Richland,SC,12
2020-04-01,Spartanburg,SC,1
2020-04-01,Sumter,SC,2
2020-04-01,York,SC,5
2020-04-01,Minnehaha,SD,1
2020-04-01,Oglala Lakota,SD,1
2020-04-01,Anderson,TN,2
2020-04-01,Bradley,TN,3
2020-04-01,Cannon,TN,2
2020-04-01,Carroll,TN,1
2020-04-01,Carter,TN,1
2020-04-01,Cheatham,TN,2
2020-04-01,Cocke,TN,1
2020-04-01,Davidson,TN,30
2020-04-01,Dickson,TN,1
2020-04-01,Franklin,TN,1
2020-04-01,Hamblen,TN,2
2020-04-01,Hamilton,TN,9
2020-04-01,Hawkins,TN,2
2020-04-01,Knox,TN,4
2020-04-01,Lauderdale,TN,2
2020-04-01,Lawrence,TN,1
2020-04-01,Macon,TN,2
2020-04-01,Madison,TN,1
2020-04-01,Maury,TN,1
2020-04-01,Montgomery,TN,3
2020-04-01,Perry,TN,4
2020-04-01,Pickett,TN,1
2020-04-01,Putnam,TN,1
2020-04-01,Roane,TN,1
2020-04-01,Rutherford,TN,8
2020-04-01,Sevier,TN,1
2020-04-01,Shelby,TN,27
2020-04-01,Sumner,TN,4
2020-04-01,Warren,TN,1
2020-04-01,Washington,TN,3
2020-04-01,Williamson,TN,3
2020-04-01,Angelina,TX,1
2020-04-01,Bastrop,TX,1
2020-04-01,Bell,TX,5
2020-04-01,Bexar,TX,21
2020-04-01,Bosque,TX,1
2020-04-01,Bowie,TX,2
2020-04-01,Brazoria,TX,9
2020-04-01,Cameron,TX,3
2020-04-01,Chambers,TX,1
2020-04-01,Cherokee,TX,1
2020-04-01,Clay,TX,1
2020-04-01,Collin,TX,16
2020-04-01,Comal,TX,4
2020-04-01,Concho,TX,3
2020-04-01,Dallas,TX,40
2020-04-01,Denton,TX,22
2020-04-01,Ector,TX,1
2020-04-01,El Paso,TX,12
2020-04-01,Ellis,TX,1
2020-04-01,Fannin,TX,2
2020-04-01,Fort Bend,TX,15
2020-04-01,Galveston,TX,6
2020-04-01,Grayson,TX,6
2020-04-01,Gregg,TX,2
2020-04-01,Harris,TX,83
2020-04-01,Hays,TX,2
2020-04-01,Henderson,TX,2
2020-04-01,Hidalgo,TX,16
2020-04-01,Hood,TX,1
2020-04-01,Hunt,TX,8
2020-04-01,Jack,TX,1
2020-04-01,Johnson,TX,1
2020-04-01,Kaufman,TX,1
2020-04-01,Kerr,TX,1
2020-04-01,Lamar,TX,1
2020-04-01,Lubbock,TX,6
2020-04-01,Marion,TX,1
2020-04-01,McLennan,TX,2
2020-04-01,Midland,TX,3
2020-04-01,Montgomery,TX,9
2020-04-01,Nueces,TX,8
2020-04-01,Orange,TX,1
2020-04-01,Parker,TX,1
2020-04-01,Parmer,TX,1
2020-04-01,Rusk,TX,4
2020-04-01,San Patricio,TX,2
2020-04-01,Smith,TX,5
2020-04-01,Starr,TX,1
2020-04-01,Tarrant,TX,28
2020-04-01,Taylor,TX,4
2020-04-01,Travis,TX,33
2020-04-01,Tyler,TX,1
2020-04-01,Van Zandt,TX,1
2020-04-01,Webb,TX,6
2020-04-01,Wichita,TX,1
2020-04-01,Williamson,TX,7
2020-04-01,Wilson,TX,4
2020-04-01,Zavala,TX,1
2020-04-01,Box Elder,UT,1
2020-04-01,Cache,UT,1
2020-04-01,Davis,UT,2
2020-04-01,Iron,UT,1
2020-04-01,Salt Lake,UT,4
2020-04-01,San Juan,UT,1
2020-04-01,Tooele,UT,1
2020-04-01,Utah,UT,8
2020-04-01,Weber,UT,2
2020-04-01,Albemarle,VA,3
2020-04-01,Arlington,VA,4
2020-04-01,Carroll,VA,2
2020-04-01,Chesterfield,VA,7
2020-04-01,Dinwiddie,VA,1
2020-04-01,Fairfax,VA,44
2020-04-01,Fauquier,VA,1
2020-04-01,Halifax,VA,1
2020-04-01,Hanover,VA,1
2020-04-01,Henrico,VA,16
2020-04-01,Henry,VA,1
2020-04-01,James City,VA,1
2020-04-01,Loudoun,VA,12
2020-04-01,Louisa,VA,1
2020-04-01,Montgomery,VA,3
2020-04-01,Orange,VA,1
2020-04-01,Pittsylvania,VA,3
2020-04-01,Powhatan,VA,2
2020-04-01,Prince Edward,VA,1
2020-04-01,Prince William,VA,3
2020-04-01,Richmond,VA,1
2020-04-01,Smyth,VA,3
2020-04-01,Spotsylvania,VA,1
2020-04-01,Stafford,VA,1
2020-04-01,Surry,VA,1
2020-04-01,Warren,VA,1
2020-04-01,Washington,VA,1
2020-04-01,Addison,VT,2
2020-04-01,Chittenden,VT,3
2020-04-01,Orange,VT,3
2020-04-01,Rutland,VT,1
2020-04-01,Windham,VT,3
2020-04-01,Windsor,VT,2
2020-04-01,Benton,WA,2
2020-04-01,Clark,WA,2
2020-04-01,Franklin,WA,1
2020-04-01,Grays Harbor,WA,4
2020-04-01,King,WA,62
2020-04-01,Lewis,WA,1
2020-04-01,Pierce,WA,5
2020-04-01,Snohomish,WA,8
2020-04-01,Thurston,WA,4
2020-04-01,Whatcom,WA,8
2020-04-01,Whitman,WA,1
